date,runoff
2022/7/4 21:50,5877.272727
2022/7/4 21:55,5880.909091
2022/7/4 22:00,5884.545455
2022/7/4 22:05,5888.181818
2022/7/4 22:10,5891.818182
2022/7/4 22:15,5895.454545
2022/7/4 22:20,5899.090909
2022/7/4 22:25,5902.727273
2022/7/4 22:30,5906.363636
2022/7/4 22:35,5910
2022/7/4 22:40,5913.636364
2022/7/4 22:45,5917.272727
2022/7/4 22:50,5920.909091
2022/7/4 22:55,5924.545455
2022/7/4 23:00,5928.181818
2022/7/4 23:05,5931.818182
2022/7/4 23:10,5935.454545
2022/7/4 23:15,5939.090909
2022/7/4 23:20,5942.727273
2022/7/4 23:25,5946.363636
2022/7/4 23:30,5950
2022/7/4 23:35,5957.5
2022/7/4 23:40,5965
2022/7/4 23:45,5972.5
2022/7/4 23:50,5980
2022/7/4 23:55,5895
2022/7/5 0:00,5990
2022/7/5 0:05,5992.708333
2022/7/5 0:10,5995.416667
2022/7/5 0:15,5998.125
2022/7/5 0:20,6000.833333
2022/7/5 0:25,6003.541667
2022/7/5 0:30,6006.25
2022/7/5 0:35,6008.958333
2022/7/5 0:40,6011.666667
2022/7/5 0:45,6014.375
2022/7/5 0:50,6017.083333
2022/7/5 0:55,6019.791667
2022/7/5 1:00,6022.5
2022/7/5 1:05,6025.208333
2022/7/5 1:10,6027.916667
2022/7/5 1:15,6030.625
2022/7/5 1:20,6033.333333
2022/7/5 1:25,6036.041667
2022/7/5 1:30,6038.75
2022/7/5 1:35,6041.458333
2022/7/5 1:40,6044.166667
2022/7/5 1:45,6046.875
2022/7/5 1:50,6049.583333
2022/7/5 1:55,6052.291667
2022/7/5 2:00,6055
2022/7/5 2:05,6057.708333
2022/7/5 2:10,6060.416667
2022/7/5 2:15,6063.125
2022/7/5 2:20,6065.833333
2022/7/5 2:25,6068.541667
2022/7/5 2:30,6071.25
2022/7/5 2:35,6073.958333
2022/7/5 2:40,6076.666667
2022/7/5 2:45,6079.375
2022/7/5 2:50,6082.083333
2022/7/5 2:55,6084.791667
2022/7/5 3:00,6087.5
2022/7/5 3:05,6090.208333
2022/7/5 3:10,6092.916667
2022/7/5 3:15,6095.625
2022/7/5 3:20,6098.333333
2022/7/5 3:25,6101.041667
2022/7/5 3:30,6103.75
2022/7/5 3:35,6106.458333
2022/7/5 3:40,6109.166667
2022/7/5 3:45,6111.875
2022/7/5 3:50,6114.583333
2022/7/5 3:55,6117.291667
2022/7/5 4:00,6120
2022/7/5 4:05,6122.708333
2022/7/5 4:10,6125.416667
2022/7/5 4:15,6128.125
2022/7/5 4:20,6130.833333
2022/7/5 4:25,6133.541667
2022/7/5 4:30,6136.25
2022/7/5 4:35,6138.958333
2022/7/5 4:40,6141.666667
2022/7/5 4:45,6144.375
2022/7/5 4:50,6147.083333
2022/7/5 4:55,6149.791667
2022/7/5 5:00,6152.5
2022/7/5 5:05,6155.208333
2022/7/5 5:10,6157.916667
2022/7/5 5:15,6160.625
2022/7/5 5:20,6163.333333
2022/7/5 5:25,6166.041667
2022/7/5 5:30,6168.75
2022/7/5 5:35,6171.458333
2022/7/5 5:40,6174.166667
2022/7/5 5:45,6176.875
2022/7/5 5:50,6179.583333
2022/7/5 5:55,6182.291667
2022/7/5 6:00,6185
2022/7/5 6:05,6187.708333
2022/7/5 6:10,6190.416667
2022/7/5 6:15,6193.125
2022/7/5 6:20,6195.833333
2022/7/5 6:25,6198.541667
2022/7/5 6:30,6201.25
2022/7/5 6:35,6203.958333
2022/7/5 6:40,6206.666667
2022/7/5 6:45,6209.375
2022/7/5 6:50,6212.083333
2022/7/5 6:55,6214.791667
2022/7/5 7:00,6217.5
2022/7/5 7:05,6220.208333
2022/7/5 7:10,6222.916667
2022/7/5 7:15,6225.625
2022/7/5 7:20,6228.333333
2022/7/5 7:25,6231.041667
2022/7/5 7:30,6233.75
2022/7/5 7:35,6236.458333
2022/7/5 7:40,6239.166667
2022/7/5 7:45,6241.875
2022/7/5 7:50,6244.583333
2022/7/5 7:55,6247.291667
2022/7/5 8:00,6250
2022/7/5 8:05,6251.666667
2022/7/5 8:10,6253.333333
2022/7/5 8:15,6255
2022/7/5 8:20,6256.666667
2022/7/5 8:25,6258.333333
2022/7/5 8:30,6260
2022/7/5 8:35,6262.5
2022/7/5 8:40,6265
2022/7/5 8:45,6267.5
2022/7/5 8:50,6270
2022/7/5 8:55,6270
2022/7/5 9:00,6310
2022/7/5 9:05,6312.272727
2022/7/5 9:10,6314.545455
2022/7/5 9:15,6316.818182
2022/7/5 9:20,6319.090909
2022/7/5 9:25,6321.363636
2022/7/5 9:30,6323.636364
2022/7/5 9:35,6325.909091
2022/7/5 9:40,6328.181818
2022/7/5 9:45,6330.454545
2022/7/5 9:50,6332.727273
2022/7/5 9:55,6335
2022/7/5 10:00,6337.272727
2022/7/5 10:05,6339.545455
2022/7/5 10:10,6341.818182
2022/7/5 10:15,6344.090909
2022/7/5 10:20,6346.363636
2022/7/5 10:25,6348.636364
2022/7/5 10:30,6350.909091
2022/7/5 10:35,6353.181818
2022/7/5 10:40,6355.454545
2022/7/5 10:45,6357.727273
2022/7/5 10:50,6360
2022/7/5 10:55,6350
2022/7/5 11:00,6360
2022/7/5 11:05,6361.388889
2022/7/5 11:10,6362.777778
2022/7/5 11:15,6364.166667
2022/7/5 11:20,6365.555556
2022/7/5 11:25,6366.944444
2022/7/5 11:30,6368.333333
2022/7/5 11:35,6369.722222
2022/7/5 11:40,6371.111111
2022/7/5 11:45,6372.5
2022/7/5 11:50,6373.888889
2022/7/5 11:55,6375.277778
2022/7/5 12:00,6376.666667
2022/7/5 12:05,6378.055556
2022/7/5 12:10,6379.444444
2022/7/5 12:15,6380.833333
2022/7/5 12:20,6382.222222
2022/7/5 12:25,6383.611111
2022/7/5 12:30,6385
2022/7/5 12:35,6386.388889
2022/7/5 12:40,6387.777778
2022/7/5 12:45,6389.166667
2022/7/5 12:50,6390.555556
2022/7/5 12:55,6391.944444
2022/7/5 13:00,6393.333333
2022/7/5 13:05,6394.722222
2022/7/5 13:10,6396.111111
2022/7/5 13:15,6397.5
2022/7/5 13:20,6398.888889
2022/7/5 13:25,6400.277778
2022/7/5 13:30,6401.666667
2022/7/5 13:35,6403.055556
2022/7/5 13:40,6404.444444
2022/7/5 13:45,6405.833333
2022/7/5 13:50,6407.222222
2022/7/5 13:55,6408.611111
2022/7/5 14:00,6410
2022/7/5 14:05,6410.740741
2022/7/5 14:10,6411.481481
2022/7/5 14:15,6412.222222
2022/7/5 14:20,6412.962963
2022/7/5 14:25,6413.703704
2022/7/5 14:30,6414.444444
2022/7/5 14:35,6415.185185
2022/7/5 14:40,6415.925926
2022/7/5 14:45,6416.666667
2022/7/5 14:50,6417.407407
2022/7/5 14:55,6418.148148
2022/7/5 15:00,6418.888889
2022/7/5 15:05,6419.62963
2022/7/5 15:10,6420.37037
2022/7/5 15:15,6421.111111
2022/7/5 15:20,6421.851852
2022/7/5 15:25,6422.592593
2022/7/5 15:30,6423.333333
2022/7/5 15:35,6424.074074
2022/7/5 15:40,6424.814815
2022/7/5 15:45,6425.555556
2022/7/5 15:50,6426.296296
2022/7/5 15:55,6427.037037
2022/7/5 16:00,6427.777778
2022/7/5 16:05,6428.518519
2022/7/5 16:10,6429.259259
2022/7/5 16:15,6430
2022/7/5 16:20,6430.740741
2022/7/5 16:25,6431.481481
2022/7/5 16:30,6432.222222
2022/7/5 16:35,6432.962963
2022/7/5 16:40,6433.703704
2022/7/5 16:45,6434.444444
2022/7/5 16:50,6435.185185
2022/7/5 16:55,6435.925926
2022/7/5 17:00,6436.666667
2022/7/5 17:05,6437.407407
2022/7/5 17:10,6438.148148
2022/7/5 17:15,6438.888889
2022/7/5 17:20,6439.62963
2022/7/5 17:25,6440.37037
2022/7/5 17:30,6441.111111
2022/7/5 17:35,6441.851852
2022/7/5 17:40,6442.592593
2022/7/5 17:45,6443.333333
2022/7/5 17:50,6444.074074
2022/7/5 17:55,6444.814815
2022/7/5 18:00,6445.555556
2022/7/5 18:05,6446.296296
2022/7/5 18:10,6447.037037
2022/7/5 18:15,6447.777778
2022/7/5 18:20,6448.518519
2022/7/5 18:25,6449.259259
2022/7/5 18:30,6450
2022/7/5 18:35,6455
2022/7/5 18:40,6460
2022/7/5 18:45,6435
2022/7/5 18:50,6410
2022/7/5 18:55,6385
2022/7/5 19:00,6360
2022/7/5 19:05,6335
2022/7/5 19:10,6310
2022/7/5 19:15,6285
2022/7/5 19:20,6260
2022/7/5 19:25,6360
2022/7/5 19:30,6460
2022/7/5 19:35,6426.25
2022/7/5 19:40,6392.5
2022/7/5 19:45,6358.75
2022/7/5 19:50,6325
2022/7/5 19:55,6291.25
2022/7/5 20:00,6257.5
2022/7/5 20:05,6223.75
2022/7/5 20:10,6190
2022/7/5 20:15,6257.5
2022/7/5 20:20,6325
2022/7/5 20:25,6392.5
2022/7/5 20:30,6460
2022/7/5 20:35,6448.888889
2022/7/5 20:40,6437.777778
2022/7/5 20:45,6426.666667
2022/7/5 20:50,6415.555556
2022/7/5 20:55,6404.444444
2022/7/5 21:00,6393.333333
2022/7/5 21:05,6382.222222
2022/7/5 21:10,6371.111111
2022/7/5 21:15,6360
2022/7/5 21:20,6348.888889
2022/7/5 21:25,6337.777778
2022/7/5 21:30,6326.666667
2022/7/5 21:35,6315.555556
2022/7/5 21:40,6304.444444
2022/7/5 21:45,6293.333333
2022/7/5 21:50,6282.222222
2022/7/5 21:55,6271.111111
2022/7/5 22:00,6260
2022/7/5 22:05,6260
2022/7/5 22:10,6460
2022/7/5 22:15,6447.727273
2022/7/5 22:20,6435.454545
2022/7/5 22:25,6423.181818
2022/7/5 22:30,6410.909091
2022/7/5 22:35,6398.636364
2022/7/5 22:40,6386.363636
